PC1,PC2,cluster_kmeans,cluster_agg
4.7112432026713895,-0.4169378411174353,1,1
6.050516217319737,1.2733995822993602,1,0
4.791604283867841,-0.9622927894382916,1,0
6.344721576156511,1.783054421144942,1,0
5.890386092333566,-1.5200384197029744,1,0
6.041043550864676,0.6885850128961661,1,0
5.166928493753258,0.7411230688524186,1,0
7.309486208188821,2.0311765283286713,1,0
7.64456240993536,-0.10481009607437487,1,0
8.85499427516461,3.888429216893721,1,0
7.385080918395171,2.0080506469370647,1,0
5.570035120043171,-0.08238201942011361,1,0
7.028636116957978,0.16683875093492187,1,0
4.7961786433748035,-0.16759235827543476,1,0
7.170207851898066,0.981618116356845,1,0
4.1409207170418725,-0.4649787131553657,0,0
4.1907132689312965,-1.4709785762680492,0,0
5.75317808247231,1.0144830504189883,1,0
5.133243931885711,0.49986851281024297,1,0
5.248565364840964,1.1351864779476506,1,0
4.178998007960232,-0.5615105541749561,0,0
6.5409545854623365,-0.41891582404625877,1,0
5.658674667009323,1.0431841984486352,1,0
4.506845987415884,-0.11434822323726687,1,0
4.56353670311552,0.09750521789387609,1,0
4.330511738577907,-1.7721301565949514,1,0
4.767741413740788,-0.27793411195257484,1,0
8.148255047390847,3.360041180720921,1,0
6.473283574216216,0.7588832489053698,1,0
5.514950620724877,0.4512344302660123,1,0
4.67058433363761,-0.037950082394457164,1,0
5.049270455043032,-0.5860588342197923,1,0
4.343710296357244,-0.992861629323174,1,0
5.210100428483707,1.573335375045962,1,0
5.231735889685257,0.45357443668486747,1,0
6.237353221236816,0.5585754462119459,1,0
5.3272207510307625,0.5209141958755032,1,0
4.682881808958791,-0.7124831317915677,1,1
7.652454214045367,2.1671709642072745,1,0
4.178348531379335,-1.2909606936792672,0,0
4.525058470286411,1.0263418697484552,1,1
4.405883989758859,0.17226755745563688,1,0
5.353903143353771,0.27926067071466754,1,0
4.989125244166154,0.4101610000756887,1,0
5.253659878320221,-0.11190604157710193,1,0
4.626983192214539,0.0740432933988203,1,0
5.005415891422819,-0.12093860318983651,1,0
3.537082243243128,0.6440729801908087,0,1
4.454448441654524,-0.6545439657708294,1,0
3.624481709520906,-1.2788205887354114,0,0
4.976347391946171,1.896733442705699,1,0
5.359505302620621,1.2079164355497944,1,0
3.7473529242304027,0.009338853945771856,0,1
5.541103868068547,2.0673459078077703,1,0
4.423193435192622,-0.4344720229913911,1,0
5.65393838717555,2.456911235910754,1,0
3.681091740396409,0.4354090058514125,0,1
3.11497591435787,-1.8566924179267694,0,1
2.961509402332206,-1.4078502909606934,0,1
4.839485860340889,1.999937364614838,1,0
3.3760910009972718,0.4260719620753857,0,1
3.914746309454343,-0.1979007281839501,0,1
3.3805438765627884,0.3405628986889964,0,1
4.199872363222973,-0.5972570516294696,1,0
4.917916978755781,0.9203448538669349,1,0
4.67358077381118,2.0889287389906883,1,0
3.515443952864816,0.2553101809714567,0,1
4.67643068121409,0.8064680304280357,1,0
4.514288524291109,1.2574593031552823,1,0
2.912606079172887,0.44352590850818846,0,1
3.7848561476451263,0.6743662364152262,0,1
3.3332034538444866,-0.014211032669805715,0,1
4.851327389555956,1.1512631977296206,1,0
2.989162343835255,-0.4468685914571112,0,1
4.409270322754368,-1.4120049526390384,1,1
4.3431519105232805,1.886220444909204,1,0
5.0521865986156635,1.0918638011357384,1,0
3.8448869228286324,0.1407556123504824,0,1
3.5765710234875154,0.5223642344494183,0,1
4.516186139889594,-0.27262565778289194,1,1
4.478424947730546,2.130794897065083,1,0
3.579388300311715,0.385246562153459,0,1
2.9458268088876207,-1.1194568740342832,0,0
4.440272156900505,0.8300266762165324,1,0
4.386126833223761,1.3140119425195613,1,0
4.864031157006918,2.036345073235665,1,0
4.712749346363416,1.475638230259114,1,0
2.402987632918452,-0.6826117201294803,0,1
4.3688779535135955,1.5868218779756134,1,0
5.858915829695054,1.2250703158496996,1,0
3.843496664204012,-0.3660889699211342,0,0
3.7444263895624945,-0.062380846673600596,0,1
3.447790880583779,-1.5753050940600355,0,1
3.831124876346472,0.7545548960354719,0,1
3.772900924204762,-0.527177989794278,0,0
3.7711200049964217,-0.6186316146190146,0,0
3.9943060063046456,-0.07267273488506143,0,0
3.8016420770881627,0.3743460566442269,0,0
4.058381925892484,0.6165064857702792,0,1
3.094693763730028,0.3753117046239367,0,1
3.603658789636927,2.3303404607757927,0,0
3.179735171874402,0.9250074328849394,0,1
3.9130313164967028,0.21221451386032636,0,1
4.972516077090202,1.3085774336621554,1,0
